ปีการศึกษา,รหัสนักเรียน,คำนำหน้า,ชื่อ,นามสกุล,ชั้นปี,ห้อง,เลขที่ในห้อง,ระดับ,สถานะ,ชื่อผู้ปกครอง,ความสัมพันธ์,เบอร์โทรผู้ปกครอง
2569,2569000744,เด็กหญิง,ณิชา,สดใส,12,ม.6/2,31,highschool,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1744
2569,2569000745,เด็กชาย,กิตติพงศ์,สดใส,1,ป.1/1,32,primary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1745
2569,2569000746,เด็กหญิง,อริสา,สดใส,2,ป.2/1,32,primary,active,นางผู้ปกครอง สดใส,มารดา,082-222-1746
2569,2569000747,เด็กชาย,พชรพล,สดใส,3,ป.3/1,32,primary,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1747
2569,2569000748,เด็กหญิง,ชนัญชิดา,สดใส,4,ป.4/1,32,primary,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1748
2569,2569000749,เด็กชาย,วรเมธ,สดใส,5,ป.5/1,32,primary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1749
2569,2569000750,เด็กหญิง,กัญญารัตน์,สดใส,6,ป.6/1,32,primary,active,นางผู้ปกครอง สดใส,มารดา,082-222-1750
2569,2569000751,เด็กชาย,นราวิชญ์,สดใส,7,ม.1/1,32,secondary,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1751
2569,2569000752,เด็กหญิง,พิชญาภา,สดใส,8,ม.2/1,32,secondary,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1752
2569,2569000753,เด็กชาย,ศุภโชค,สดใส,9,ม.3/1,32,secondary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1753
2569,2569000754,เด็กหญิง,ธัญชนก,สดใส,10,ม.4/1,32,highschool,active,นางผู้ปกครอง สดใส,มารดา,082-222-1754
2569,2569000755,เด็กชาย,ภูวนาท,สดใส,11,ม.5/1,32,highschool,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1755
2569,2569000756,เด็กหญิง,แพรวา,สดใส,12,ม.6/1,32,highschool,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1756
2569,2569000757,เด็กชาย,อนาวิน,สดใส,1,ป.1/2,32,primary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1757
2569,2569000758,เด็กหญิง,พิมพ์ชนก,สดใส,2,ป.2/2,32,primary,active,นางผู้ปกครอง สดใส,มารดา,082-222-1758
2569,2569000759,เด็กชาย,ชยุต,สดใส,3,ป.3/2,32,primary,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1759
2569,2569000760,เด็กหญิง,ศศิธร,สดใส,4,ป.4/2,32,primary,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1760
2569,2569000761,เด็กชาย,ธนภัทร,กล้าหาญ,5,ป.5/2,32,primary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1761
2569,2569000762,เด็กหญิง,มินตรา,กล้าหาญ,6,ป.6/2,32,primary,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1762
2569,2569000763,เด็กชาย,ปุณณวิช,กล้าหาญ,7,ม.1/2,32,secondary,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1763
2569,2569000764,เด็กหญิง,ณิชา,กล้าหาญ,8,ม.2/2,32,secondary,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1764
2569,2569000765,เด็กชาย,กิตติพงศ์,กล้าหาญ,9,ม.3/2,32,secondary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1765
2569,2569000766,เด็กหญิง,อริสา,กล้าหาญ,10,ม.4/2,32,highschool,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1766
2569,2569000767,เด็กชาย,พชรพล,กล้าหาญ,11,ม.5/2,32,highschool,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1767
2569,2569000768,เด็กหญิง,ชนัญชิดา,กล้าหาญ,12,ม.6/2,32,highschool,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1768
2569,2569000769,เด็กชาย,วรเมธ,กล้าหาญ,1,ป.1/1,33,primary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1769
2569,2569000770,เด็กหญิง,กัญญารัตน์,กล้าหาญ,2,ป.2/1,33,primary,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1770
2569,2569000771,เด็กชาย,นราวิชญ์,กล้าหาญ,3,ป.3/1,33,primary,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1771
2569,2569000772,เด็กหญิง,พิชญาภา,กล้าหาญ,4,ป.4/1,33,primary,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1772
2569,2569000773,เด็กชาย,ศุภโชค,กล้าหาญ,5,ป.5/1,33,primary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1773
2569,2569000774,เด็กหญิง,ธัญชนก,กล้าหาญ,6,ป.6/1,33,primary,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1774
2569,2569000775,เด็กชาย,ภูวนาท,กล้าหาญ,7,ม.1/1,33,secondary,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1775
2569,2569000776,เด็กหญิง,แพรวา,กล้าหาญ,8,ม.2/1,33,secondary,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1776
2569,2569000777,เด็กชาย,อนาวิน,กล้าหาญ,9,ม.3/1,33,secondary,active,นายผู้ปกครอง กล้าหาญ,บิดา,082-222-1777
2569,2569000778,เด็กหญิง,พิมพ์ชนก,กล้าหาญ,10,ม.4/1,33,highschool,active,นางผู้ปกครอง กล้าหาญ,มารดา,082-222-1778
2569,2569000779,เด็กชาย,ชยุต,กล้าหาญ,11,ม.5/1,33,highschool,active,นายผู้ปกครอง กล้าหาญ,ผู้ปกครอง,082-222-1779
2569,2569000780,เด็กหญิง,ศศิธร,กล้าหาญ,12,ม.6/1,33,highschool,active,นางผู้ปกครอง กล้าหาญ,ญาติ,082-222-1780
2569,2569000781,เด็กชาย,ธนภัทร,มีวินัย,1,ป.1/2,33,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1781
2569,2569000782,เด็กหญิง,มินตรา,มีวินัย,2,ป.2/2,33,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1782
2569,2569000783,เด็กชาย,ปุณณวิช,มีวินัย,3,ป.3/2,33,primary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1783
2569,2569000784,เด็กหญิง,ณิชา,มีวินัย,4,ป.4/2,33,primary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1784
2569,2569000785,เด็กชาย,กิตติพงศ์,มีวินัย,5,ป.5/2,33,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1785
2569,2569000786,เด็กหญิง,อริสา,มีวินัย,6,ป.6/2,33,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1786
2569,2569000787,เด็กชาย,พชรพล,มีวินัย,7,ม.1/2,33,secondary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1787
2569,2569000788,เด็กหญิง,ชนัญชิดา,มีวินัย,8,ม.2/2,33,secondary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1788
2569,2569000789,เด็กชาย,วรเมธ,มีวินัย,9,ม.3/2,33,secondary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1789
2569,2569000790,เด็กหญิง,กัญญารัตน์,มีวินัย,10,ม.4/2,33,highschool,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1790
2569,2569000791,เด็กชาย,นราวิชญ์,มีวินัย,11,ม.5/2,33,highschool,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1791
2569,2569000792,เด็กหญิง,พิชญาภา,มีวินัย,12,ม.6/2,33,highschool,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1792
2569,2569000793,เด็กชาย,ศุภโชค,มีวินัย,1,ป.1/1,34,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1793
2569,2569000794,เด็กหญิง,ธัญชนก,มีวินัย,2,ป.2/1,34,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1794
2569,2569000795,เด็กชาย,ภูวนาท,มีวินัย,3,ป.3/1,34,primary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1795
2569,2569000796,เด็กหญิง,แพรวา,มีวินัย,4,ป.4/1,34,primary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1796
2569,2569000797,เด็กชาย,อนาวิน,มีวินัย,5,ป.5/1,34,primary,active,นายผู้ปกครอง มีวินัย,บิดา,082-222-1797
2569,2569000798,เด็กหญิง,พิมพ์ชนก,มีวินัย,6,ป.6/1,34,primary,active,นางผู้ปกครอง มีวินัย,มารดา,082-222-1798
2569,2569000799,เด็กชาย,ชยุต,มีวินัย,7,ม.1/1,34,secondary,active,นายผู้ปกครอง มีวินัย,ผู้ปกครอง,082-222-1799
2569,2569000800,เด็กหญิง,ศศิธร,มีวินัย,8,ม.2/1,34,secondary,active,นางผู้ปกครอง มีวินัย,ญาติ,082-222-1800
2569,2569000801,เด็กชาย,ธนภัทร,ใฝ่รู้,9,ม.3/1,34,secondary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1801
2569,2569000802,เด็กหญิง,มินตรา,ใฝ่รู้,10,ม.4/1,34,highschool,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1802
2569,2569000803,เด็กชาย,ปุณณวิช,ใฝ่รู้,11,ม.5/1,34,highschool,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1803
2569,2569000804,เด็กหญิง,ณิชา,ใฝ่รู้,12,ม.6/1,34,highschool,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1804
2569,2569000805,เด็กชาย,กิตติพงศ์,ใฝ่รู้,1,ป.1/2,34,primary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1805
2569,2569000806,เด็กหญิง,อริสา,ใฝ่รู้,2,ป.2/2,34,primary,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1806
2569,2569000807,เด็กชาย,พชรพล,ใฝ่รู้,3,ป.3/2,34,primary,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1807
2569,2569000808,เด็กหญิง,ชนัญชิดา,ใฝ่รู้,4,ป.4/2,34,primary,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1808
2569,2569000809,เด็กชาย,วรเมธ,ใฝ่รู้,5,ป.5/2,34,primary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1809
2569,2569000810,เด็กหญิง,กัญญารัตน์,ใฝ่รู้,6,ป.6/2,34,primary,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1810
2569,2569000811,เด็กชาย,นราวิชญ์,ใฝ่รู้,7,ม.1/2,34,secondary,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1811
2569,2569000812,เด็กหญิง,พิชญาภา,ใฝ่รู้,8,ม.2/2,34,secondary,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1812
2569,2569000813,เด็กชาย,ศุภโชค,ใฝ่รู้,9,ม.3/2,34,secondary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1813
2569,2569000814,เด็กหญิง,ธัญชนก,ใฝ่รู้,10,ม.4/2,34,highschool,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1814
2569,2569000815,เด็กชาย,ภูวนาท,ใฝ่รู้,11,ม.5/2,34,highschool,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1815
2569,2569000816,เด็กหญิง,แพรวา,ใฝ่รู้,12,ม.6/2,34,highschool,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1816
2569,2569000817,เด็กชาย,อนาวิน,ใฝ่รู้,1,ป.1/1,35,primary,active,นายผู้ปกครอง ใฝ่รู้,บิดา,082-222-1817
2569,2569000818,เด็กหญิง,พิมพ์ชนก,ใฝ่รู้,2,ป.2/1,35,primary,active,นางผู้ปกครอง ใฝ่รู้,มารดา,082-222-1818
2569,2569000819,เด็กชาย,ชยุต,ใฝ่รู้,3,ป.3/1,35,primary,active,นายผู้ปกครอง ใฝ่รู้,ผู้ปกครอง,082-222-1819
2569,2569000820,เด็กหญิง,ศศิธร,ใฝ่รู้,4,ป.4/1,35,primary,active,นางผู้ปกครอง ใฝ่รู้,ญาติ,082-222-1820
2569,2569000821,เด็กชาย,ธนภัทร,ขยันดี,5,ป.5/1,35,primary,active,นายผู้ปกครอง ขยันดี,บิดา,082-222-1821
2569,2569000822,เด็กหญิง,มินตรา,ขยันดี,6,ป.6/1,35,primary,active,นางผู้ปกครอง ขยันดี,มารดา,082-222-1822
2569,2569000823,เด็กชาย,ปุณณวิช,ขยันดี,7,ม.1/1,35,secondary,active,นายผู้ปกครอง ขยันดี,ผู้ปกครอง,082-222-1823
2569,2569000824,เด็กหญิง,ณิชา,ขยันดี,8,ม.2/1,35,secondary,active,นางผู้ปกครอง ขยันดี,ญาติ,082-222-1824
2569,2569000825,เด็กชาย,กิตติพงศ์,ขยันดี,9,ม.3/1,35,secondary,active,นายผู้ปกครอง ขยันดี,บิดา,082-222-1825
2569,2569000826,เด็กหญิง,อริสา,ขยันดี,10,ม.4/1,35,highschool,active,นางผู้ปกครอง ขยันดี,มารดา,082-222-1826
2569,2569000827,เด็กชาย,พชรพล,ขยันดี,11,ม.5/1,35,highschool,active,นายผู้ปกครอง ขยันดี,ผู้ปกครอง,082-222-1827
2569,2569000828,เด็กหญิง,ชนัญชิดา,ขยันดี,12,ม.6/1,35,highschool,active,นางผู้ปกครอง ขยันดี,ญาติ,082-222-1828
2569,2569000829,เด็กชาย,วรเมธ,ขยันดี,1,ป.1/2,35,primary,active,นายผู้ปกครอง ขยันดี,บิดา,082-222-1829
2569,2569000830,เด็กหญิง,กัญญารัตน์,ขยันดี,2,ป.2/2,35,primary,active,นางผู้ปกครอง ขยันดี,มารดา,082-222-1830
2569,2569000831,เด็กชาย,นราวิชญ์,ขยันดี,3,ป.3/2,35,primary,active,นายผู้ปกครอง ขยันดี,ผู้ปกครอง,082-222-1831
2569,2569000832,เด็กหญิง,พิชญาภา,ขยันดี,4,ป.4/2,35,primary,active,นางผู้ปกครอง ขยันดี,ญาติ,082-222-1832
2569,2569000833,เด็กชาย,ศุภโชค,ขยันดี,5,ป.5/2,35,primary,active,นายผู้ปกครอง ขยันดี,บิดา,082-222-1833
2569,2569000834,เด็กหญิง,ธัญชนก,ขยันดี,6,ป.6/2,35,primary,active,นางผู้ปกครอง ขยันดี,มารดา,082-222-1834
2569,2569000835,เด็กชาย,ภูวนาท,ขยันดี,7,ม.1/2,35,secondary,active,นายผู้ปกครอง ขยันดี,ผู้ปกครอง,082-222-1835
2569,2569000836,เด็กหญิง,แพรวา,ขยันดี,8,ม.2/2,35,secondary,active,นางผู้ปกครอง ขยันดี,ญาติ,082-222-1836
2569,2569000837,เด็กชาย,อนาวิน,ขยันดี,9,ม.3/2,35,secondary,active,นายผู้ปกครอง ขยันดี,บิดา,082-222-1837
2569,2569000838,เด็กหญิง,พิมพ์ชนก,ขยันดี,10,ม.4/2,35,highschool,active,นางผู้ปกครอง ขยันดี,มารดา,082-222-1838
2569,2569000839,เด็กชาย,ชยุต,ขยันดี,11,ม.5/2,35,highschool,active,นายผู้ปกครอง ขยันดี,ผู้ปกครอง,082-222-1839
2569,2569000840,เด็กหญิง,ศศิธร,ขยันดี,12,ม.6/2,35,highschool,active,นางผู้ปกครอง ขยันดี,ญาติ,082-222-1840
2569,2569000841,เด็กชาย,ธนภัทร,รุ่งเรือง,1,ป.1/1,36,primary,active,นายผู้ปกครอง รุ่งเรือง,บิดา,082-222-1841
2569,2569000842,เด็กหญิง,มินตรา,รุ่งเรือง,2,ป.2/1,36,primary,active,นางผู้ปกครอง รุ่งเรือง,มารดา,082-222-1842
2569,2569000843,เด็กชาย,ปุณณวิช,รุ่งเรือง,3,ป.3/1,36,primary,active,นายผู้ปกครอง รุ่งเรือง,ผู้ปกครอง,082-222-1843
2569,2569000844,เด็กหญิง,ณิชา,รุ่งเรือง,4,ป.4/1,36,primary,active,นางผู้ปกครอง รุ่งเรือง,ญาติ,082-222-1844
2569,2569000845,เด็กชาย,กิตติพงศ์,รุ่งเรือง,5,ป.5/1,36,primary,active,นายผู้ปกครอง รุ่งเรือง,บิดา,082-222-1845
2569,2569000846,เด็กหญิง,อริสา,รุ่งเรือง,6,ป.6/1,36,primary,active,นางผู้ปกครอง รุ่งเรือง,มารดา,082-222-1846
2569,2569000847,เด็กชาย,พชรพล,รุ่งเรือง,7,ม.1/1,36,secondary,active,นายผู้ปกครอง รุ่งเรือง,ผู้ปกครอง,082-222-1847
2569,2569000848,เด็กหญิง,ชนัญชิดา,รุ่งเรือง,8,ม.2/1,36,secondary,active,นางผู้ปกครอง รุ่งเรือง,ญาติ,082-222-1848
2569,2569000849,เด็กชาย,วรเมธ,รุ่งเรือง,9,ม.3/1,36,secondary,active,นายผู้ปกครอง รุ่งเรือง,บิดา,082-222-1849
2569,2569000850,เด็กหญิง,กัญญารัตน์,รุ่งเรือง,10,ม.4/1,36,highschool,active,นางผู้ปกครอง รุ่งเรือง,มารดา,082-222-1850
2569,2569000851,เด็กชาย,นราวิชญ์,รุ่งเรือง,11,ม.5/1,36,highschool,active,นายผู้ปกครอง รุ่งเรือง,ผู้ปกครอง,082-222-1851
2569,2569000852,เด็กหญิง,พิชญาภา,รุ่งเรือง,12,ม.6/1,36,highschool,active,นางผู้ปกครอง รุ่งเรือง,ญาติ,082-222-1852
2569,2569000853,เด็กชาย,ศุภโชค,รุ่งเรือง,1,ป.1/2,36,primary,active,นายผู้ปกครอง รุ่งเรือง,บิดา,082-222-1853
2569,2569000854,เด็กหญิง,ธัญชนก,รุ่งเรือง,2,ป.2/2,36,primary,active,นางผู้ปกครอง รุ่งเรือง,มารดา,082-222-1854
2569,2569000855,เด็กชาย,ภูวนาท,รุ่งเรือง,3,ป.3/2,36,primary,active,นายผู้ปกครอง รุ่งเรือง,ผู้ปกครอง,082-222-1855
2569,2569000856,เด็กหญิง,แพรวา,รุ่งเรือง,4,ป.4/2,36,primary,active,นางผู้ปกครอง รุ่งเรือง,ญาติ,082-222-1856
2569,2569000857,เด็กชาย,อนาวิน,รุ่งเรือง,5,ป.5/2,36,primary,active,นายผู้ปกครอง รุ่งเรือง,บิดา,082-222-1857
2569,2569000858,เด็กหญิง,พิมพ์ชนก,รุ่งเรือง,6,ป.6/2,36,primary,active,นางผู้ปกครอง รุ่งเรือง,มารดา,082-222-1858
2569,2569000859,เด็กชาย,ชยุต,รุ่งเรือง,7,ม.1/2,36,secondary,active,นายผู้ปกครอง รุ่งเรือง,ผู้ปกครอง,082-222-1859
2569,2569000860,เด็กหญิง,ศศิธร,รุ่งเรือง,8,ม.2/2,36,secondary,active,นางผู้ปกครอง รุ่งเรือง,ญาติ,082-222-1860
2569,2569000861,เด็กชาย,ธนภัทร,สุภาพ,9,ม.3/2,36,secondary,active,นายผู้ปกครอง สุภาพ,บิดา,082-222-1861
2569,2569000862,เด็กหญิง,มินตรา,สุภาพ,10,ม.4/2,36,highschool,active,นางผู้ปกครอง สุภาพ,มารดา,082-222-1862
2569,2569000863,เด็กชาย,ปุณณวิช,สุภาพ,11,ม.5/2,36,highschool,active,นายผู้ปกครอง สุภาพ,ผู้ปกครอง,082-222-1863
2569,2569000864,เด็กหญิง,ณิชา,สุภาพ,12,ม.6/2,36,highschool,active,นางผู้ปกครอง สุภาพ,ญาติ,082-222-1864
2569,2569000865,เด็กชาย,กิตติพงศ์,สุภาพ,1,ป.1/1,37,primary,active,นายผู้ปกครอง สุภาพ,บิดา,082-222-1865
2569,2569000866,เด็กหญิง,อริสา,สุภาพ,2,ป.2/1,37,primary,active,นางผู้ปกครอง สุภาพ,มารดา,082-222-1866
2569,2569000867,เด็กชาย,พชรพล,สุภาพ,3,ป.3/1,37,primary,active,นายผู้ปกครอง สุภาพ,ผู้ปกครอง,082-222-1867
2569,2569000868,เด็กหญิง,ชนัญชิดา,สุภาพ,4,ป.4/1,37,primary,active,นางผู้ปกครอง สุภาพ,ญาติ,082-222-1868
2569,2569000869,เด็กชาย,วรเมธ,สุภาพ,5,ป.5/1,37,primary,active,นายผู้ปกครอง สุภาพ,บิดา,082-222-1869
2569,2569000870,เด็กหญิง,กัญญารัตน์,สุภาพ,6,ป.6/1,37,primary,active,นางผู้ปกครอง สุภาพ,มารดา,082-222-1870
2569,2569000871,เด็กชาย,นราวิชญ์,สุภาพ,7,ม.1/1,37,secondary,active,นายผู้ปกครอง สุภาพ,ผู้ปกครอง,082-222-1871
2569,2569000872,เด็กหญิง,พิชญาภา,สุภาพ,8,ม.2/1,37,secondary,active,นางผู้ปกครอง สุภาพ,ญาติ,082-222-1872
2569,2569000873,เด็กชาย,ศุภโชค,สุภาพ,9,ม.3/1,37,secondary,active,นายผู้ปกครอง สุภาพ,บิดา,082-222-1873
2569,2569000874,เด็กหญิง,ธัญชนก,สุภาพ,10,ม.4/1,37,highschool,active,นางผู้ปกครอง สุภาพ,มารดา,082-222-1874
2569,2569000875,เด็กชาย,ภูวนาท,สุภาพ,11,ม.5/1,37,highschool,active,นายผู้ปกครอง สุภาพ,ผู้ปกครอง,082-222-1875
2569,2569000876,เด็กหญิง,แพรวา,สุภาพ,12,ม.6/1,37,highschool,active,นางผู้ปกครอง สุภาพ,ญาติ,082-222-1876
2569,2569000877,เด็กชาย,อนาวิน,สุภาพ,1,ป.1/2,37,primary,active,นายผู้ปกครอง สุภาพ,บิดา,082-222-1877
2569,2569000878,เด็กหญิง,พิมพ์ชนก,สุภาพ,2,ป.2/2,37,primary,active,นางผู้ปกครอง สุภาพ,มารดา,082-222-1878
2569,2569000879,เด็กชาย,ชยุต,สุภาพ,3,ป.3/2,37,primary,active,นายผู้ปกครอง สุภาพ,ผู้ปกครอง,082-222-1879
2569,2569000880,เด็กหญิง,ศศิธร,สุภาพ,4,ป.4/2,37,primary,active,นางผู้ปกครอง สุภาพ,ญาติ,082-222-1880
2569,2569000881,เด็กชาย,ธนภัทร,อดทน,5,ป.5/2,37,primary,active,นายผู้ปกครอง อดทน,บิดา,082-222-1881
2569,2569000882,เด็กหญิง,มินตรา,อดทน,6,ป.6/2,37,primary,active,นางผู้ปกครอง อดทน,มารดา,082-222-1882
2569,2569000883,เด็กชาย,ปุณณวิช,อดทน,7,ม.1/2,37,secondary,active,นายผู้ปกครอง อดทน,ผู้ปกครอง,082-222-1883
2569,2569000884,เด็กหญิง,ณิชา,อดทน,8,ม.2/2,37,secondary,active,นางผู้ปกครอง อดทน,ญาติ,082-222-1884
2569,2569000885,เด็กชาย,กิตติพงศ์,อดทน,9,ม.3/2,37,secondary,active,นายผู้ปกครอง อดทน,บิดา,082-222-1885
2569,2569000886,เด็กหญิง,อริสา,อดทน,10,ม.4/2,37,highschool,active,นางผู้ปกครอง อดทน,มารดา,082-222-1886
2569,2569000887,เด็กชาย,พชรพล,อดทน,11,ม.5/2,37,highschool,active,นายผู้ปกครอง อดทน,ผู้ปกครอง,082-222-1887
2569,2569000888,เด็กหญิง,ชนัญชิดา,อดทน,12,ม.6/2,37,highschool,active,นางผู้ปกครอง อดทน,ญาติ,082-222-1888
2569,2569000889,เด็กชาย,วรเมธ,อดทน,1,ป.1/1,38,primary,active,นายผู้ปกครอง อดทน,บิดา,082-222-1889
2569,2569000890,เด็กหญิง,กัญญารัตน์,อดทน,2,ป.2/1,38,primary,active,นางผู้ปกครอง อดทน,มารดา,082-222-1890
2569,2569000891,เด็กชาย,นราวิชญ์,อดทน,3,ป.3/1,38,primary,active,นายผู้ปกครอง อดทน,ผู้ปกครอง,082-222-1891
2569,2569000892,เด็กหญิง,พิชญาภา,อดทน,4,ป.4/1,38,primary,active,นางผู้ปกครอง อดทน,ญาติ,082-222-1892
2569,2569000893,เด็กชาย,ศุภโชค,อดทน,5,ป.5/1,38,primary,active,นายผู้ปกครอง อดทน,บิดา,082-222-1893
2569,2569000894,เด็กหญิง,ธัญชนก,อดทน,6,ป.6/1,38,primary,active,นางผู้ปกครอง อดทน,มารดา,082-222-1894
2569,2569000895,เด็กชาย,ภูวนาท,อดทน,7,ม.1/1,38,secondary,active,นายผู้ปกครอง อดทน,ผู้ปกครอง,082-222-1895
2569,2569000896,เด็กหญิง,แพรวา,อดทน,8,ม.2/1,38,secondary,active,นางผู้ปกครอง อดทน,ญาติ,082-222-1896
2569,2569000897,เด็กชาย,อนาวิน,อดทน,9,ม.3/1,38,secondary,active,นายผู้ปกครอง อดทน,บิดา,082-222-1897
2569,2569000898,เด็กหญิง,พิมพ์ชนก,อดทน,10,ม.4/1,38,highschool,active,นางผู้ปกครอง อดทน,มารดา,082-222-1898
2569,2569000899,เด็กชาย,ชยุต,อดทน,11,ม.5/1,38,highschool,active,นายผู้ปกครอง อดทน,ผู้ปกครอง,082-222-1899
2569,2569000900,เด็กหญิง,ศศิธร,อดทน,12,ม.6/1,38,highschool,active,นางผู้ปกครอง อดทน,ญาติ,082-222-1900
2569,2569000901,เด็กชาย,ธนภัทร,ตั้งใจเรียน,1,ป.1/2,38,primary,active,นายผู้ปกครอง ตั้งใจเรียน,บิดา,082-222-1901
2569,2569000902,เด็กหญิง,มินตรา,ตั้งใจเรียน,2,ป.2/2,38,primary,active,นางผู้ปกครอง ตั้งใจเรียน,มารดา,082-222-1902
2569,2569000903,เด็กชาย,ปุณณวิช,ตั้งใจเรียน,3,ป.3/2,38,primary,active,นายผู้ปกครอง ตั้งใจเรียน,ผู้ปกครอง,082-222-1903
2569,2569000904,เด็กหญิง,ณิชา,ตั้งใจเรียน,4,ป.4/2,38,primary,active,นางผู้ปกครอง ตั้งใจเรียน,ญาติ,082-222-1904
2569,2569000905,เด็กชาย,กิตติพงศ์,ตั้งใจเรียน,5,ป.5/2,38,primary,active,นายผู้ปกครอง ตั้งใจเรียน,บิดา,082-222-1905
2569,2569000906,เด็กหญิง,อริสา,ตั้งใจเรียน,6,ป.6/2,38,primary,active,นางผู้ปกครอง ตั้งใจเรียน,มารดา,082-222-1906
2569,2569000907,เด็กชาย,พชรพล,ตั้งใจเรียน,7,ม.1/2,38,secondary,active,นายผู้ปกครอง ตั้งใจเรียน,ผู้ปกครอง,082-222-1907
2569,2569000908,เด็กหญิง,ชนัญชิดา,ตั้งใจเรียน,8,ม.2/2,38,secondary,active,นางผู้ปกครอง ตั้งใจเรียน,ญาติ,082-222-1908
2569,2569000909,เด็กชาย,วรเมธ,ตั้งใจเรียน,9,ม.3/2,38,secondary,active,นายผู้ปกครอง ตั้งใจเรียน,บิดา,082-222-1909
2569,2569000910,เด็กหญิง,กัญญารัตน์,ตั้งใจเรียน,10,ม.4/2,38,highschool,active,นางผู้ปกครอง ตั้งใจเรียน,มารดา,082-222-1910
2569,2569000911,เด็กชาย,นราวิชญ์,ตั้งใจเรียน,11,ม.5/2,38,highschool,active,นายผู้ปกครอง ตั้งใจเรียน,ผู้ปกครอง,082-222-1911
2569,2569000912,เด็กหญิง,พิชญาภา,ตั้งใจเรียน,12,ม.6/2,38,highschool,active,นางผู้ปกครอง ตั้งใจเรียน,ญาติ,082-222-1912
2569,2569000913,เด็กชาย,ศุภโชค,ตั้งใจเรียน,1,ป.1/1,39,primary,active,นายผู้ปกครอง ตั้งใจเรียน,บิดา,082-222-1913
